year,IBTrACS_ID,TC_name,NatCatSERVICE_ID,genesis_basin,countries_affected,ISO3,v_land_SI,v_land_kn,34kn_pop,34kn_assets,64kn_pop,64kn_assets,96kn_pop,96kn_assets
1960,1960192N12304,ABBY,,NA,multi,GLP,19.8,38.5,2614.0,0.0,0.0,0.0,0.0,0.0
1960,1960192N12304,ABBY,,NA,multi,GTM,39.5,76.7,1397997.0,11561348424.0,67169.0,659789322.0,0.0,0.0
1960,1960192N12304,ABBY,,NA,multi,HND,47.0,91.4,3337578.0,26890710963.0,427817.0,2218169534.0,0.0,0.0
1960,1960192N12304,ABBY,,NA,multi,LCA,38.8,75.4,181776.0,1841187540.0,167259.0,1679991250.0,0.0,0.0
1960,1960192N12304,ABBY,,NA,multi,MEX,24.3,47.2,3567380.0,56096799717.0,0.0,0.0,0.0,0.0
1960,1960192N12304,ABBY,,NA,multi,MTQ,42.3,82.2,413065.0,0.0,366756.0,0.0,0.0,0.0
1960,1960192N12304,ABBY,,NA,multi,NIC,26.2,50.9,43429.0,223201643.0,0.0,0.0,0.0,0.0
1960,1960192N12304,ABBY,,NA,multi,VCT,29.9,58.1,101293.0,1183365676.0,0.0,0.0,0.0,0.0
1960,1960199N17129,POLLY,,WP,multi,CHN,42.6,82.8,40573525.0,1.03160812227e+12,3913628.0,95147766163.0,0.0,0.0
1960,1960199N17129,POLLY,,WP,multi,JPN,34.3,66.7,82671.0,9224185151.0,0.0,0.0,0.0,0.0
1960,1960210N13134,SHIRLEY,,WP,multi,CHN,44.4,86.4,39172458.0,8.72164765903e+11,4036477.0,92631236798.0,0.0,0.0
1960,1960210N13134,SHIRLEY,,WP,multi,JPN,61.6,119.8,51548.0,7298206559.0,42184.0,5745550384.0,0.0,15.0
1960,1960210N13134,SHIRLEY,,WP,multi,TWN,64.2,124.8,15570857.0,3.20720435592e+12,10381519.0,2.0714254085e+12,8959389.0,1.670069941e+12
1960,1960210N28275,BRENDA,,NA,multi,CAN,33.4,64.9,299827.0,38691736207.0,0.0,0.0,0.0,0.0
1960,1960210N28275,BRENDA,,NA,multi,USA,45.2,87.9,51053559.0,9.56316296491e+12,8343308.0,1.74767500907e+12,0.0,0.0
1960,1960211N15115,UNNAMED,,WP,single,CHN,19.0,36.9,1529091.0,37046546934.0,0.0,0.0,0.0,0.0
1960,1960215N11138,TRIS,,WP,multi,CHN,46.7,90.8,40147925.0,8.24968446405e+11,13531270.0,2.55314301105e+11,0.0,0.0
1960,1960215N11138,TRIS,,WP,multi,JPN,56.6,110.0,1127048.0,96653255798.0,45778.0,5196709531.0,37424.0,3940994595.0
1960,1960215N11138,TRIS,,WP,multi,TWN,52.7,102.5,16782549.0,3.46578022112e+12,10234002.0,2.01384759016e+12,11630.0,4803116799.0
1960,1960220N18140,VIRGINIA,,WP,single,JPN,56.5,109.8,24638729.0,3.38799662158e+12,3888570.0,5.3455356455e+11,109051.0,16539225759.0
1960,1960221N22122,TRIX,,WP,multi,CHN,17.8,34.7,37438.0,1269147297.0,0.0,0.0,0.0,0.0
1960,1960221N22122,TRIX,,WP,multi,TWN,29.8,57.9,13851202.0,2.90403715956e+12,0.0,0.0,0.0,0.0
1960,1960223N21127,AGNES,,WP,multi,CHN,30.9,60.1,18139020.0,3.51726493663e+11,0.0,0.0,0.0,0.0
1960,1960223N21127,AGNES,,WP,multi,JPN,45.7,88.8,87488.0,10942259916.0,44472.0,4982047655.0,0.0,0.0
1960,1960223N21127,AGNES,,WP,multi,TWN,38.4,74.7,16832292.0,3.50194678602e+12,9015229.0,1.67937981224e+12,0.0,0.0
1960,1960223N23136,WENDY,,WP,single,JPN,42.1,81.9,50025953.0,6.221224701e+12,13808256.0,1.54398106713e+12,0.0,0.0
1960,1960226N20117,UNNAMED,,WP,multi,TWN,18.6,36.2,27866.0,14654081955.0,0.0,0.0,0.0,0.0
1960,1960227N21144,BESS,,WP,single,JPN,40.7,79.1,30543893.0,3.32635874703e+12,8194.0,1220940667.0,0.0,0.0
1960,1960227N23126,CARMEN,,WP,multi,CHN,40.5,78.7,2426255.0,76255265112.0,810434.0,25412260151.0,0.0,0.0
1960,1960227N23126,CARMEN,,WP,multi,JPN,35.7,69.4,1180129.0,1.01647782011e+11,1039560.0,85710995883.0,0.0,0.0
1960,1960227N23126,CARMEN,,WP,multi,KOR,42.2,82.0,34233988.0,4.83477048512e+12,20290703.0,2.59028316512e+12,0.0,0.0
1960,1960227N23126,CARMEN,,WP,multi,PRK,41.5,80.6,7808898.0,3554139840.0,3031373.0,552520358.0,0.0,0.0
1960,1960227N23126,CARMEN,,WP,multi,RUS,40.6,78.8,2510342.0,13988513440.0,810006.0,3952563215.0,0.0,0.0
1960,1960230N13155,DELLA,,WP,multi,JPN,48.4,94.0,16738028.0,2.40726010151e+12,5096914.0,7.26315472056e+11,0.0,0.0
1960,1960230N13155,DELLA,,WP,multi,RUS,44.0,85.5,293744.0,1480894241.0,64678.0,293574157.0,0.0,0.0
1960,1960230N15260,DIANA,,EP,single,MEX,47.7,92.7,5532908.0,85645254589.0,417808.0,8748863981.0,0.0,0.0
1960,1960231N22117,ELAINE,,WP,multi,CHN,22.7,44.1,6210035.0,1.20787628911e+11,0.0,0.0,0.0,0.0
1960,1960231N22117,ELAINE,,WP,multi,JPN,23.6,46.0,21475.0,3118578057.0,0.0,0.0,0.0,0.0
1960,1960231N22117,ELAINE,,WP,multi,PHL,37.4,72.7,3518.0,23664144.0,0.0,0.0,0.0,0.0
1960,1960231N22117,ELAINE,,WP,multi,TWN,43.7,85.0,22999257.0,4.75150507235e+12,8952.0,3459320406.0,0.0,0.0
1960,1960231N26285,CLEO,,NA,single,CAN,19.4,37.6,2665.0,504188277.0,0.0,0.0,0.0,0.0
1960,1960235N10159,FAYE,,WP,single,JPN,61.6,119.7,6800.0,1012022675.0,0.0,0.0,0.0,0.0
1960,1960242N12269,ESTELLE,,EP,multi,GTM,28.6,55.5,2694553.0,16805531406.0,0.0,0.0,0.0,0.0
1960,1960242N12269,ESTELLE,,EP,multi,MEX,33.3,64.8,4549945.0,66604090739.0,0.0,0.0,0.0,0.0
1960,1960243N11137,GLORIA,,WP,single,PHL,34.7,67.5,15509405.0,1.73477377969e+11,6008.0,81893923.0,0.0,0.0
1960,1960247N12268,FERNANDA,,EP,single,MEX,27.8,54.1,761177.0,11248279442.0,0.0,0.0,0.0,0.0
1960,1960257N22267,ETHEL,,NA,single,USA,41.4,80.6,3752933.0,8.52432918491e+11,520946.0,1.26001732889e+11,0.0,0.0
1960,1960260N14119,UNNAMED,,WP,single,PHL,17.7,34.4,70296.0,1256835731.0,0.0,0.0,0.0,0.0
1960,1960261N21296,FLORENCE,,NA,multi,BHS,28.6,55.6,3618.0,618641457.0,0.0,0.0,0.0,0.0
1960,1960261N21296,FLORENCE,,NA,multi,TCA,28.8,55.9,5166.0,0.0,0.0,0.0,0.0,0.0
1960,1960261N21296,FLORENCE,,NA,multi,USA,27.2,52.8,9099456.0,1.61726190588e+12,0.0,0.0,0.0,0.0
1960,1960261N22123,IRMA,,WP,single,JPN,25.6,49.8,1303320.0,1.94266188492e+11,0.0,0.0,0.0,0.0
1960,1960267N18116,UNNAMED,,WP,single,CHN,20.6,40.0,2151036.0,49301521861.0,0.0,0.0,0.0,0.0
1960,1960273N10142,UNNAMED,,WP,multi,CHN,43.5,84.6,9943124.0,2.29098000413e+11,3988485.0,92280864542.0,0.0,0.0
1960,1960273N10142,UNNAMED,,WP,multi,LAO,32.9,64.0,887480.0,7380376780.0,0.0,0.0,0.0,0.0
1960,1960273N10142,UNNAMED,,WP,multi,PHL,55.4,107.7,46670682.0,4.05153625798e+11,10148577.0,1.03736774447e+11,1954058.0,14156660526.0
1960,1960273N10142,UNNAMED,,WP,multi,THA,32.2,62.5,4552326.0,32988107480.0,0.0,0.0,0.0,0.0
1960,1960273N10142,UNNAMED,,WP,multi,VNM,32.9,64.0,7256382.0,39919450890.0,23665.0,159089373.0,0.0,0.0
1960,1960282N21132,LOLA,,WP,multi,CHN,27.4,53.2,2069015.0,44795022019.0,0.0,0.0,0.0,0.0
1960,1960282N21132,LOLA,,WP,multi,PHL,52.8,102.6,42887862.0,3.7799190942e+11,9561789.0,1.1423293726e+11,346048.0,4869083192.0
1960,1960282N21132,LOLA,,WP,multi,VNM,22.6,44.0,3378224.0,18393378016.0,0.0,0.0,0.0,0.0
1960,1960296N18255,HYACINTH,,EP,single,MEX,45.1,87.6,2558611.0,42151282566.0,86416.0,1735917.0,0.0,0.0
1960,1960346N07148,PHYLLIS,,WP,multi,PHL,22.1,43.0,30870.0,822156651.0,0.0,0.0,0.0,0.0
1961,1961015S10135,UNNAMED,,SI,single,AUS,74.0,143.9,35759.0,2934379606.0,6712.0,686910388.0,2986.0,226462637.0
1961,1961040S15117,UNNAMED,,SI,single,AUS,42.6,82.7,9005.0,645313395.0,368.0,31148737.0,0.0,0.0
1961,1961100N10110,VIOLA,,WP,single,VNM,30.9,60.1,16942183.0,1.41183743168e+11,0.0,0.0,0.0,0.0
1961,1961135N12121,ARICE,,WP,multi,CHN,44.4,86.3,112402472.0,2.61047018709e+12,16145056.0,4.29625057893e+11,0.0,0.0
1961,1961135N12121,ARICE,,WP,multi,HKG,42.1,81.8,8148473.0,1.22601739968e+12,8148473.0,1.22601739968e+12,0.0,0.0
1961,1961135N12121,ARICE,,WP,multi,JPN,35.6,69.2,68878.0,7376478585.0,0.0,0.0,0.0,0.0
1961,1961141N09135,BETTY,,WP,multi,CHN,45.5,88.4,53861428.0,1.28382016518e+12,4944287.0,1.10968134138e+11,0.0,0.0
1961,1961141N09135,BETTY,,WP,multi,JPN,28.0,54.4,34951.0,13860121524.0,0.0,0.0,0.0,0.0
1961,1961141N09135,BETTY,,WP,multi,KOR,38.5,74.8,7556578.0,8.71150872286e+11,275598.0,22269773615.0,0.0,0.0
1961,1961141N09135,BETTY,,WP,multi,PHL,67.8,131.9,1633645.0,13741666893.0,8817.0,101281883.0,188.0,6958540.0
1961,1961141N09135,BETTY,,WP,multi,TWN,64.6,125.6,23150365.0,4.79926857128e+12,12833923.0,2.68015630024e+12,244322.0,67249538074.0
1961,1961161N14260,IVA,,EP,single,MEX,47.7,92.7,6556678.0,1.06411123107e+11,506045.0,8544850238.0,0.0,0.0
1961,1961171N11115,CORA,,WP,multi,CHN,28.5,55.4,2133883.0,45643000796.0,0.0,0.0,0.0,0.0
1961,1961171N11115,CORA,,WP,multi,LAO,19.9,38.7,49566.0,621243245.0,0.0,0.0,0.0,0.0
1961,1961171N11115,CORA,,WP,multi,VNM,26.8,52.1,4549286.0,25862725655.0,0.0,0.0,0.0,0.0
1961,1961173N09139,DORIS,,WP,multi,CHN,22.1,42.9,12050953.0,2.44026038289e+11,0.0,0.0,0.0,0.0
1961,1961173N09139,DORIS,,WP,multi,TWN,37.4,72.8,5338634.0,1.00510361104e+12,34267.0,9158593252.0,0.0,0.0
1961,1961181N21120,UNNAMED,,WP,single,CHN,18.5,36.0,641966.0,18549737374.0,0.0,0.0,0.0,0.0
1961,1961182N23120,DORIS,,WP,multi,CHN,21.0,40.9,2466942.0,49045264837.0,0.0,0.0,0.0,0.0
1961,1961182N23120,DORIS,,WP,multi,TWN,26.9,52.4,12493488.0,2.56184535072e+12,0.0,0.0,0.0,0.0
1961,1961188N10147,ELSIE,,WP,multi,CHN,27.0,52.5,13791408.0,2.7873036859e+11,0.0,0.0,0.0,0.0
1961,1961188N10147,ELSIE,,WP,multi,PHL,38.3,74.4,31.0,1044573.0,0.0,0.0,0.0,0.0
1961,1961188N10147,ELSIE,,WP,multi,TWN,46.1,89.6,8728261.0,1.921439525e+12,3954137.0,7.46553315925e+11,0.0,0.0
1961,1961193N12146,FLOSSIE,,WP,multi,CHN,32.9,63.9,51063216.0,1.25828612256e+12,0.0,0.0,0.0,0.0
1961,1961193N12146,FLOSSIE,,WP,multi,HKG,26.1,50.8,8148473.0,1.22601739968e+12,0.0,0.0,0.0,0.0
1961,1961193N12146,FLOSSIE,,WP,multi,PHL,32.2,62.5,19984554.0,1.8549058119e+11,0.0,0.0,0.0,0.0
1961,1961196N14262,LIZA,,EP,single,MEX,20.5,39.8,37154.0,625713220.0,0.0,0.0,0.0,0.0
1961,1961198N18134,GRACE,,WP,multi,JPN,24.7,47.9,1208921.0,1.04948889793e+11,0.0,0.0,0.0,0.0
1961,1961198N18134,GRACE,,WP,multi,KOR,22.2,43.1,4343902.0,5.33843744839e+11,0.0,0.0,0.0,0.0
1961,1961201N12300,ANNA,,NA,multi,ABW,37.5,72.8,104632.0,0.0,0.0,0.0,0.0,0.0
1961,1961201N12300,ANNA,,NA,multi,ANT,30.3,58.8,264678.0,0.0,0.0,0.0,0.0,0.0
1961,1961201N12300,ANNA,,NA,multi,BLZ,47.9,93.2,322834.0,2988083083.0,144297.0,1593834504.0,0.0,0.0
1961,1961201N12300,ANNA,,NA,multi,BRB,18.3,35.6,20689.0,349592087.0,0.0,0.0,0.0,0.0
1961,1961201N12300,ANNA,,NA,multi,COL,27.2,52.8,35230.0,1871302460.0,0.0,0.0,0.0,0.0
1961,1961201N12300,ANNA,,NA,multi,GRD,37.9,73.6,100022.0,0.0,100022.0,0.0,0.0,0.0
1961,1961201N12300,ANNA,,NA,multi,GTM,40.0,77.7,1199031.0,9840243910.0,45235.0,474005873.0,0.0,0.0
1961,1961201N12300,ANNA,,NA,multi,HND,56.2,109.3,3822265.0,31935078633.0,950246.0,7710699873.0,33255.0,266979972.0
1961,1961201N12300,ANNA,,NA,multi,MEX,28.7,55.9,211957.0,2814605459.0,0.0,0.0,0.0,0.0
1961,1961201N12300,ANNA,,NA,multi,NIC,47.2,91.8,96695.0,374485631.0,4050.0,18504945.0,0.0,0.0
1961,1961201N12300,ANNA,,NA,multi,TTO,24.7,48.1,744003.0,8394755090.0,0.0,0.0,0.0,0.0
1961,1961201N12300,ANNA,,NA,multi,VCT,32.6,63.3,101293.0,1183365676.0,0.0,0.0,0.0,0.0
1961,1961201N12300,ANNA,,NA,multi,VEN,32.3,62.8,1334497.0,3072764154.0,0.0,0.0,0.0,0.0
1961,1961204N12147,HELEN,,WP,multi,JPN,47.7,92.7,3277363.0,4.4177020497e+11,64728.0,6274103146.0,0.0,0.0
1961,1961204N12147,HELEN,,WP,multi,KOR,26.4,51.3,10882868.0,1.46454184167e+12,0.0,0.0,0.0,0.0
1961,1961207N20143,UNNAMED,,WP,multi,JPN,38.7,75.2,2504905.0,3.15093777997e+11,0.0,0.0,0.0,0.0
1961,1961213N12134,JUNE,,WP,multi,CHN,19.9,38.6,461190.0,11269499881.0,0.0,0.0,0.0,0.0
1961,1961213N12134,JUNE,,WP,multi,PHL,44.2,85.9,596.0,16574179.0,0.0,0.0,0.0,0.0
1961,1961213N12134,JUNE,,WP,multi,TWN,51.8,100.7,14444102.0,3.13419139058e+12,320553.0,1.28562629348e+11,3289.0,1163270945.0
1961,1961222N17120,UNNAMED,,WP,single,PHL,22.9,44.6,1190737.0,8885923680.0,0.0,0.0,0.0,0.0
1961,1961222N23120,UNNAMED,,WP,multi,CHN,32.4,63.0,2286599.0,54948750338.0,0.0,0.0,0.0,0.0
1961,1961222N23120,UNNAMED,,WP,multi,TWN,29.2,56.8,17050922.0,3.54818728936e+12,0.0,0.0,0.0,0.0
1961,1961225N14143,KATHY,,WP,single,JPN,30.0,58.3,1936737.0,2.84364226227e+11,0.0,0.0,0.0,0.0
1961,1961230N17119,UNNAMED,,WP,multi,CHN,24.6,47.7,2310265.0,50943691477.0,0.0,0.0,0.0,0.0
1961,1961230N17119,UNNAMED,,WP,multi,LAO,24.5,47.6,86999.0,1231480235.0,0.0,0.0,0.0,0.0
1961,1961230N17119,UNNAMED,,WP,multi,VNM,26.7,51.9,4567225.0,26387605571.0,0.0,0.0,0.0,0.0
1961,1961231N12134,LORNA,,WP,multi,CHN,26.7,52.0,15584189.0,3.08905863675e+11,0.0,0.0,0.0,0.0
1961,1961231N12134,LORNA,,WP,multi,PHL,52.7,102.3,293.0,10322979.0,0.0,0.0,0.0,0.0
1961,1961231N12134,LORNA,,WP,multi,TWN,60.5,117.6,12905678.0,2.76151481309e+12,7073602.0,1.48725670319e+12,131467.0,36050604370.0
1961,1961241N18117,UNNAMED,,WP,multi,CHN,23.7,46.1,37424829.0,9.35323440053e+11,0.0,0.0,0.0,0.0
1961,1961241N18117,UNNAMED,,WP,multi,HKG,23.5,45.7,8148473.0,1.22601739968e+12,0.0,0.0,0.0,0.0
1961,1961247N13283,CARLA,,NA,multi,CAN,26.4,51.2,175938.0,22635098228.0,0.0,0.0,0.0,0.0
1961,1961247N13283,CARLA,,NA,multi,CUB,28.0,54.4,2965.0,82764333.0,0.0,0.0,0.0,0.0
1961,1961247N13283,CARLA,,NA,multi,MEX,46.1,89.6,1110463.0,13923441769.0,297694.0,2130679406.0,0.0,0.0
1961,1961247N13283,CARLA,,NA,multi,USA,62.8,122.0,17567124.0,4.097114715e+12,2081982.0,4.92060247279e+11,106783.0,24581000418.0
1961,1961247N15127,OLGA,,WP,multi,CHN,42.2,82.1,40426650.0,1.06149908285e+12,1818681.0,56716084906.0,0.0,0.0
1961,1961247N15127,OLGA,,WP,multi,HKG,36.9,71.7,8148473.0,1.22601739968e+12,182375.0,70599634630.0,0.0,0.0
1961,1961248N18155,PAMELA,,WP,multi,CHN,42.5,82.6,25406004.0,5.19944683141e+11,6089317.0,1.14522742907e+11,0.0,0.0
1961,1961248N18155,PAMELA,,WP,multi,JPN,82.7,160.8,87488.0,10942259916.0,50064.0,7001265320.0,41337.0,5745550384.0
1961,1961248N18155,PAMELA,,WP,multi,TWN,74.5,144.8,18161968.0,3.86287530243e+12,15021419.0,3.0312122852e+12,3975371.0,9.16525185807e+11
1961,1961250N07173,NANCY,,WP,multi,JPN,66.4,129.2,65838791.0,8.22880172085e+12,36582856.0,4.41559732311e+12,8011052.0,9.96124209258e+11
1961,1961250N07173,NANCY,,WP,multi,RUS,50.1,97.4,405851.0,1468714867.0,5056.0,56322741.0,311.0,4628856.0
1961,1961250N15336,DEBBIE,,NA,multi,CPV,37.1,72.1,462169.0,4261493602.0,63679.0,526761132.0,0.0,0.0
1961,1961250N15336,DEBBIE,,NA,multi,GBR,35.4,68.9,810735.0,1.31345845461e+11,984.0,321226592.0,0.0,0.0
1961,1961250N15336,DEBBIE,,NA,multi,IRL,51.6,100.2,1958432.0,2.41349128332e+11,498090.0,60261700418.0,14378.0,2056593904.0
1961,1961250N17248,ORLA,,EP,single,MEX,24.4,47.4,2751.0,91172687.0,0.0,0.0,0.0,0.0
1961,1961254N12328,ESTHER,,NA,multi,CAN,21.1,41.0,64617.0,8968562899.0,0.0,0.0,0.0,0.0
1961,1961254N12328,ESTHER,,NA,multi,USA,46.2,89.8,11212313.0,2.25604337475e+12,310069.0,66230155787.0,0.0,0.0
1961,1961265N11156,SALLY,,WP,multi,CHN,46.4,90.3,81086593.0,1.93338764355e+12,8994552.0,2.02716576629e+11,0.0,0.0
1961,1961265N11156,SALLY,,WP,multi,HKG,27.9,54.2,8148473.0,1.22601739968e+12,0.0,0.0,0.0,0.0
1961,1961265N11156,SALLY,,WP,multi,TWN,47.4,92.2,12453588.0,2.6423123811e+12,6274992.0,1.28116450164e+12,0.0,0.0
1961,1961269N11161,TILDA,,WP,multi,CHN,52.5,102.1,52931399.0,1.23154540017e+12,7342459.0,1.63081516591e+11,0.0,0.0
1961,1961269N11161,TILDA,,WP,multi,JPN,66.1,128.5,1138905.0,97238794730.0,1124897.0,95718554251.0,1012390.0,82472039392.0
1961,1961273N16303,FRANCES,,NA,multi,ATG,26.5,51.4,92609.0,0.0,0.0,0.0,0.0,0.0
1961,1961273N16303,FRANCES,,NA,multi,CAN,32.1,62.3,622794.0,78374376400.0,0.0,0.0,0.0,0.0
1961,1961273N16303,FRANCES,,NA,multi,DMA,22.3,43.3,66839.0,0.0,0.0,0.0,0.0,0.0
1961,1961273N16303,FRANCES,,NA,multi,DOM,34.9,67.8,8242134.0,1.28049920094e+11,3471.0,157038036.0,0.0,0.0
1961,1961273N16303,FRANCES,,NA,multi,GLP,28.4,55.1,430747.0,0.0,0.0,0.0,0.0,0.0
1961,1961273N16303,FRANCES,,NA,multi,KNA,23.1,44.9,43069.0,0.0,0.0,0.0,0.0,0.0
1961,1961273N16303,FRANCES,,NA,multi,MSR,29.4,57.2,6201.0,0.0,0.0,0.0,0.0,0.0
1961,1961273N16303,FRANCES,,NA,multi,PRI,36.3,70.6,3574292.0,2.19780787103e+11,8343.0,172800675.0,0.0,0.0
1961,1961273N16303,FRANCES,,NA,multi,TCA,24.9,48.3,2433.0,0.0,0.0,0.0,0.0,0.0
1961,1961273N16303,FRANCES,,NA,multi,USA,20.1,39.2,6523.0,1507779421.0,0.0,0.0,0.0,0.0
1961,1961273N16303,FRANCES,,NA,multi,VIR,21.1,41.0,54680.0,0.0,0.0,0.0,0.0,0.0
1961,1961276N22152,VIOLET,,WP,multi,JPN,56.4,109.6,39524100.0,4.3482312722e+12,781441.0,1.45834157824e+11,0.0,0.0
1961,1961276N22152,VIOLET,,WP,multi,RUS,26.2,51.0,3318.0,15804122.0,0.0,0.0,0.0,0.0
1961,1961289N18283,GERDA,,NA,multi,BHS,21.3,41.4,9874.0,560188130.0,0.0,0.0,0.0,0.0
1961,1961289N18283,GERDA,,NA,multi,JAM,20.7,40.1,1353054.0,9712645791.0,0.0,0.0,0.0,0.0
1961,1961301N12279,HATTIE,,NA,multi,BLZ,72.6,141.1,322834.0,2988083083.0,236569.0,2192920830.0,150662.0,1121390885.0
1961,1961301N12279,HATTIE,,NA,multi,GTM,45.6,88.6,10501331.0,61140060391.0,354280.0,3219164558.0,0.0,0.0
1961,1961301N12279,HATTIE,,NA,multi,HND,27.7,53.8,983596.0,5970524278.0,0.0,0.0,0.0,0.0
1961,1961301N12279,HATTIE,,NA,multi,MEX,46.3,90.1,422644.0,9227830639.0,17007.0,498595517.0,0.0,0.0
1961,1961301N12279,HATTIE,,NA,multi,NIC,30.0,58.2,155576.0,665155172.0,0.0,0.0,0.0,0.0
1961,1961305N14268,SIMONE,,EP,single,MEX,27.7,53.8,794207.0,12535212378.0,0.0,0.0,0.0,0.0
1961,1961306N17298,JENNY,,NA,multi,ATG,27.7,53.8,90950.0,0.0,0.0,0.0,0.0,0.0
1961,1961306N17298,JENNY,,NA,multi,GLP,21.8,42.4,246655.0,0.0,0.0,0.0,0.0,0.0
1961,1961309N21265,INGA,,NA,single,MEX,26.5,51.5,4840601.0,67016688604.0,0.0,0.0,0.0,0.0
1961,1961314N15257,TARA,,EP,single,MEX,47.4,92.1,10942391.0,1.85204034277e+11,957627.0,20386105878.0,0.0,0.0
1961,1961339N08137,ELLEN,,WP,single,PHL,67.9,131.9,8341831.0,79676153291.0,1124675.0,10281371998.0,302959.0,2986896255.0
1962,1962135N07132,HOPE,,WP,single,PHL,31.9,62.0,16600904.0,1.45946873803e+11,0.0,0.0,0.0,0.0
1962,1962145N08133,IRIS,,WP,single,PHL,30.0,58.3,1637669.0,15869227475.0,0.0,0.0,0.0,0.0
1962,1962175N17256,VALERIE,,EP,single,MEX,52.6,102.3,5571058.0,96025259354.0,909050.0,15615143447.0,115194.0,2067257856.0
1962,1962198N15124,KATE,,WP,multi,CHN,30.8,60.0,12526744.0,2.72205296389e+11,0.0,0.0,0.0,0.0
1962,1962198N15124,KATE,,WP,multi,PHL,35.6,69.2,4624394.0,23819286735.0,3434.0,20969179.0,0.0,0.0
1962,1962198N15124,KATE,,WP,multi,TWN,51.3,99.6,23150365.0,4.79926857128e+12,3563898.0,8.76082942231e+11,8530.0,2918739074.0
1962,1962202N20158,LOUISE,,WP,single,JPN,37.1,72.0,45372051.0,5.29484546855e+12,47294.0,8696042545.0,0.0,0.0
1962,1962206N14140,NORA,,WP,multi,JPN,47.8,93.0,2591966.0,2.90424436469e+11,1129670.0,97701459918.0,0.0,0.0
1962,1962206N14140,NORA,,WP,multi,KOR,37.9,73.7,28472342.0,3.98552226532e+12,16105226.0,1.80231212498e+12,0.0,0.0
1962,1962206N14140,NORA,,WP,multi,PRK,24.0,46.6,295462.0,1591962094.0,0.0,0.0,0.0,0.0
1962,1962211N09153,OPAL,,WP,multi,CHN,50.4,98.0,110561856.0,2.39458939505e+12,14087830.0,3.18913246645e+11,157.0,0.0
1962,1962211N09153,OPAL,,WP,multi,JPN,39.4,76.6,43016.0,5960212260.0,278.0,197400508.0,0.0,0.0
1962,1962211N09153,OPAL,,WP,multi,TWN,78.4,152.3,17082400.0,3.59386848014e+12,12086147.0,2.46935017496e+12,10290455.0,2.05545062604e+12
1962,1962217N10142,PATSY,,WP,multi,CHN,41.8,81.2,30384519.0,6.98410743896e+11,1924362.0,45078728083.0,0.0,0.0
1962,1962217N10142,PATSY,,WP,multi,PHL,49.8,96.7,50396621.0,4.44747075589e+11,8656215.0,1.00868586727e+11,54322.0,543513277.0
1962,1962217N10142,PATSY,,WP,multi,VNM,31.2,60.6,3355103.0,33284266427.0,0.0,0.0,0.0,0.0
1962,1962224N11151,RUTH,,WP,multi,JPN,38.6,75.1,205022.0,25932694203.0,0.0,0.0,0.0,0.0
1962,1962226N22128,SARAH,,WP,single,JPN,38.3,74.4,9915893.0,1.31518034525e+12,39398.0,4060290456.0,0.0,0.0
1962,1962232N17149,THELMA,,WP,multi,JPN,50.0,97.1,41222977.0,4.82943593933e+12,10997719.0,1.34138711492e+12,33047.0,4915872300.0
1962,1962236N20131,VERA,,WP,single,JPN,30.0,58.2,2724476.0,3.52293107977e+11,0.0,0.0,0.0,0.0
1962,1962237N07155,WANDA,,WP,multi,CHN,53.5,103.9,67038686.0,1.66983498306e+12,21354642.0,6.05043711167e+11,13899.0,1724496039.0
1962,1962237N07155,WANDA,,WP,multi,HKG,50.9,99.0,8148473.0,1.22601739968e+12,8148473.0,1.22601739968e+12,10102.0,8856450113.0
1962,1962237N07155,WANDA,,WP,multi,PHL,52.6,102.3,195188.0,1615836734.0,3348.0,25224480.0,0.0,0.0
1962,1962237N07155,WANDA,,WP,multi,TWN,18.3,35.5,7046.0,1120305822.0,0.0,0.0,0.0,0.0
1962,1962239N25280,ALMA,,NA,single,USA,34.9,67.9,1965613.0,4.41737662224e+11,1530.0,422769577.0,0.0,0.0
1962,1962241N14150,UNNAMED,,WP,multi,CHN,42.0,81.6,82749249.0,1.94732357271e+12,2791098.0,65226225091.0,0.0,0.0
1962,1962241N14150,UNNAMED,,WP,multi,JPN,36.3,70.6,43016.0,5960212260.0,0.0,0.0,0.0,0.0
1962,1962241N14150,UNNAMED,,WP,multi,KOR,34.6,67.2,27603893.0,3.75147250425e+12,346632.0,1.02553200792e+11,0.0,0.0
1962,1962241N14150,UNNAMED,,WP,multi,TWN,73.0,142.0,18318055.0,3.90462167158e+12,14904913.0,2.99195706597e+12,3306562.0,9.02388601312e+11
1962,1962245N20252,BERNICE,,EP,single,MEX,29.1,56.6,103217.0,2443384596.0,0.0,0.0,0.0,0.0
1962,1962254N11123,BABS,,WP,multi,LAO,24.4,47.5,396704.0,3965768305.0,0.0,0.0,0.0,0.0
1962,1962254N11123,BABS,,WP,multi,VNM,28.1,54.7,7328531.0,42438036491.0,0.0,0.0,0.0,0.0
1962,1962261N15121,CHARLOTTE,,WP,multi,CHN,45.1,87.7,8267812.0,1.8538265153e+11,2325262.0,58172508221.0,0.0,0.0
1962,1962261N15121,CHARLOTTE,,WP,multi,LAO,18.0,35.0,4220.0,88442408.0,0.0,0.0,0.0,0.0
1962,1962261N15121,CHARLOTTE,,WP,multi,VNM,36.8,71.6,30853403.0,1.75885264236e+11,977934.0,5418200279.0,0.0,0.0
