,SID,NAME,SEASON,COUNTRY,pop_max_34,pop_max_50,pop_max_64
33,1955255N19294,HILDA,1955,Mexico,7089903.5,2073940.75,1576199.375
34,1955255N19294,HILDA,1955,Puerto Rico,3374900.75,0.0,0.0
35,1957261N12135,GLORIA,1957,China,98554960.0,21989360.0,8505356.0
36,1957261N12135,GLORIA,1957,Philippines,5183659.0,1988228.375,1045356.125
37,1959263N11160,VERA,1959,Afghanistan,4517349.0,3228197.25,1823399.375
38,1959263N11160,VERA,1959,Algeria,4184870.25,12957964.0,5769455.0
39,1959263N11160,VERA,1959,China,55241692.0,53028972.0,28845228.0
40,1959263N11160,VERA,1959,Cyprus,404440.8125,0.0,0.0
41,1959263N11160,VERA,1959,Greece,437118.875,172.140625,0.0
42,1959263N11160,VERA,1959,India,5106.93798828125,0.0,0.0
43,1959263N11160,VERA,1959,Iran,5741361.5,18368080.0,6681939.0
44,1959263N11160,VERA,1959,Iraq,3047574.75,4333485.0,2338247.5
45,1959263N11160,VERA,1959,Italy,552776.0,0.0,0.0
46,1959263N11160,VERA,1959,Japan,49332760.0,44807752.0,15756243.0
47,1959263N11160,VERA,1959,Morocco,2214370.75,840210.4375,0.0
48,1959263N11160,VERA,1959,N. Cyprus,254360.171875,1851.182373046875,0.0
49,1959263N11160,VERA,1959,Pakistan,3133392.0,1171300.5,450794.09375
50,1959263N11160,VERA,1959,Portugal,348420.21875,0.0,0.0
51,1959263N11160,VERA,1959,South Korea,9748925.0,8036744.0,3689578.25
52,1959263N11160,VERA,1959,Spain,1205200.625,447337.78125,264648.875
53,1959263N11160,VERA,1959,Syria,2499668.5,5409528.5,3080026.5
54,1959263N11160,VERA,1959,Tajikistan,43932.296875,0.0,0.0
55,1959263N11160,VERA,1959,Tunisia,2491110.25,2022445.5,810607.375
56,1959263N11160,VERA,1959,Turkey,7143609.0,1352633.0,499356.3125
57,1959263N11160,VERA,1959,Turkmenistan,199934.8125,292982.4375,150110.640625
58,1959263N11160,VERA,1959,United States of America,10927976.0,14306128.0,9032294.0
59,1960154N17116,MARY,1960,China,132942760.0,50089420.0,25682904.0
60,1960154N17116,MARY,1960,Japan,191.76162719726562,0.0,0.0
61,1960173N08137,OLIVE,1960,China,35336888.0,9116146.0,3733896.0
62,1960173N08137,OLIVE,1960,Laos,912247.5,257411.328125,106208.7890625
63,1960173N08137,OLIVE,1960,Myanmar,73157.140625,0.0,0.0
64,1960173N08137,OLIVE,1960,Philippines,47115980.0,29333294.0,10553832.0
65,1960173N08137,OLIVE,1960,Vietnam,32798744.0,18628410.0,8054968.0
66,1960273N10142,KIT,1960,China,9497888.0,4206417.5,1924556.625
67,1960273N10142,KIT,1960,Laos,2070223.875,283084.0,123127.328125
68,1960273N10142,KIT,1960,Philippines,23327258.0,3393203.25,1605048.625
69,1960273N10142,KIT,1960,Thailand,6447552.5,1684362.75,699295.75
70,1960273N10142,KIT,1960,Vietnam,5229828.0,1715317.875,695403.375
71,1961241N18117,NOT_NAMED,1961,China,76036512.0,20318012.0,4892167.5
72,1963219N09146,CARMEN,1963,China,19361630.0,4735991.0,2914998.0
73,1963219N09146,CARMEN,1963,Laos,887962.1875,176910.828125,75105.0859375
74,1963219N09146,CARMEN,1963,Myanmar,137141.25,0.0,0.0
75,1963219N09146,CARMEN,1963,Philippines,28636086.0,4787763.5,1704211.75
76,1963219N09146,CARMEN,1963,Vietnam,32482248.0,20632972.0,12238443.0
77,1964177N09142,WINNIE,1964,China,23560640.0,8253966.0,3648963.75
78,1964177N09142,WINNIE,1964,Laos,69775.4609375,0.0,0.0
79,1964177N09142,WINNIE,1964,Myanmar,59296.625,0.0,0.0
80,1964177N09142,WINNIE,1964,Philippines,41430388.0,27523682.0,19541680.0
81,1964177N09142,WINNIE,1964,Vietnam,30737526.0,11781783.0,4849913.5
82,1964234N13316,CLEO,1964,Bahamas,2959.7177734375,0.0,0.0
83,1964234N13316,CLEO,1964,Cuba,5254923.5,1152049.0,454962.875
84,1964234N13316,CLEO,1964,Dominican Rep.,246318.328125,0.0,0.0
85,1964234N13316,CLEO,1964,Haiti,5860214.5,1237246.625,595333.5
86,1964234N13316,CLEO,1964,Jamaica,1217760.375,0.0,0.0
87,1964234N13316,CLEO,1964,United States of America,30538898.0,17355540.0,9677865.0
88,1964245N20132,RUBY,1964,China,121084312.0,38607052.0,14258751.0
89,1964245N20132,RUBY,1964,Philippines,808679.0625,0.0,0.0
90,1964278N07156,DOT,1964,China,124445744.0,41811752.0,15193248.0
91,1964278N07156,DOT,1964,Japan,2035437.0,692.4404296875,0.0
92,1964278N07156,DOT,1964,Philippines,7234005.5,2632166.5,1355914.625
93,1964305N12128,IRIS,1964,Cambodia,1323316.5,356398.9375,131423.859375
94,1964305N12128,IRIS,1964,Laos,818707.25,170231.65625,84844.8046875
95,1964305N12128,IRIS,1964,Philippines,29187720.0,2769034.0,1513265.5
96,1964305N12128,IRIS,1964,Thailand,1214347.75,12979.46875,0.0
97,1964305N12128,IRIS,1964,Vietnam,7505691.0,2688223.75,1225194.125
98,1964319N08141,LOUISE:MARGE,1964,Philippines,62603280.0,16506671.0,7172067.5
99,1965161N09151,DINAH,1965,Japan,41777060.0,13317170.0,7197151.0
100,1965161N09151,DINAH,1965,Philippines,857032.75,1194.5496826171875,0.0
101,1965161N09151,DINAH,1965,Taiwan,20181648.0,14903053.0,7069820.0
102,1965205N07163,IVY:JEAN,1965,China,614962.4375,88278.265625,13857.8955078125
103,1965205N07163,IVY:JEAN,1965,Japan,15934099.0,7192196.5,3319938.5
104,1965205N07163,IVY:JEAN,1965,Russia,1164509.375,199126.296875,97869.7890625
105,1965226N20139,MARY,1965,China,136532128.0,52590456.0,30050478.0
106,1965226N20139,MARY,1965,North Korea,18731208.0,10007788.0,5087827.0
107,1965226N20139,MARY,1965,Russia,10266.1318359375,0.0,0.0
108,1965226N20139,MARY,1965,South Korea,1931.743896484375,0.0,0.0
109,1965226N20139,MARY,1965,Taiwan,15667497.0,8134818.0,1794527.125
110,1965239N11310,BETSY,1965,Bahamas,23372.173828125,1709.677978515625,409.2514343261719
111,1965239N11310,BETSY,1965,United States of America,22663086.0,6621880.0,2717621.75
112,1965244N09145,SHIRLEY,1965,Belarus,1418274.875,0.0,115.91865539550781
113,1965244N09145,SHIRLEY,1965,Belgium,8876338.0,192458.28125,67823.1484375
114,1965244N09145,SHIRLEY,1965,Canada,2496332.0,37276.12109375,6953.7451171875
115,1965244N09145,SHIRLEY,1965,China,385532.375,1086.3685302734375,3748.724853515625
116,1965244N09145,SHIRLEY,1965,Czechia,945011.4375,0.0,0.0
117,1965244N09145,SHIRLEY,1965,France,1601327.375,0.0,0.0
118,1965244N09145,SHIRLEY,1965,Germany,29845626.0,365263.84375,624913.25
119,1965244N09145,SHIRLEY,1965,Ireland,690734.5625,0.0,0.0
120,1965244N09145,SHIRLEY,1965,Japan,35141260.0,7719892.5,3201633.75
121,1965244N09145,SHIRLEY,1965,Kazakhstan,2439934.0,33190.79296875,47414.7265625
122,1965244N09145,SHIRLEY,1965,Mongolia,13068.68359375,160.3276824951172,232.20509338378906
123,1965244N09145,SHIRLEY,1965,Netherlands,12121658.0,35546.4375,117818.734375
124,1965244N09145,SHIRLEY,1965,Poland,15759702.0,186346.75,148225.34375
125,1965244N09145,SHIRLEY,1965,Russia,12215409.0,110320.7109375,112059.390625
126,1965244N09145,SHIRLEY,1965,Ukraine,4084249.75,39950.63671875,44124.5
127,1965244N09145,SHIRLEY,1965,United Kingdom,29544882.0,118928.5,604346.4375
128,1966141N16117,JUDY,1966,Albania,211335.28125,1616735.5,1239408.5
129,1966141N16117,JUDY,1966,Armenia,0.0,258010.78125,73369.1015625
130,1966141N16117,JUDY,1966,Azerbaijan,0.0,1248521.25,593304.375
131,1966141N16117,JUDY,1966,Bulgaria,1012952.375,335139.8125,130114.0859375
132,1966141N16117,JUDY,1966,Canada,346337.0625,161.8940887451172,0.0
133,1966141N16117,JUDY,1966,China,3991316.0,21847486.0,12633091.0
134,1966141N16117,JUDY,1966,France,36078.94140625,27070.375,3401.84375
135,1966141N16117,JUDY,1966,Georgia,768411.9375,940864.75,359086.9375
136,1966141N16117,JUDY,1966,Greece,0.0,738163.125,318762.28125
137,1966141N16117,JUDY,1966,Italy,1324523.5,4832983.5,1803347.5
138,1966141N16117,JUDY,1966,Japan,358596.375,352078.03125,91079.421875
139,1966141N16117,JUDY,1966,Kazakhstan,371443.8125,472440.53125,185035.984375
140,1966141N16117,JUDY,1966,Kosovo,437086.6875,0.0,0.0
141,1966141N16117,JUDY,1966,Kyrgyzstan,217350.296875,1197179.25,621492.3125
142,1966141N16117,JUDY,1966,Macedonia,388015.375,720677.3125,425343.21875
143,1966141N16117,JUDY,1966,Mongolia,1102.129638671875,0.0,0.0
144,1966141N16117,JUDY,1966,Montenegro,93934.484375,0.0,0.0
145,1966141N16117,JUDY,1966,North Korea,536106.3125,2192553.75,1029938.0
146,1966141N16117,JUDY,1966,Portugal,114855.140625,3119172.0,1888633.25
147,1966141N16117,JUDY,1966,Russia,427439.59375,136920.5625,60970.8828125
148,1966141N16117,JUDY,1966,Serbia,3475.522705078125,0.0,0.0
149,1966141N16117,JUDY,1966,Spain,1601844.875,7347757.5,4464133.5
150,1966141N16117,JUDY,1966,Taiwan,7536384.0,3483841.75,2344524.5
151,1966141N16117,JUDY,1966,Tajikistan,0.0,21911.10546875,0.0
152,1966141N16117,JUDY,1966,Turkey,8038.9033203125,10566926.0,4191162.5
153,1966141N16117,JUDY,1966,Turkmenistan,95284.5703125,540859.5,307766.8125
154,1966141N16117,JUDY,1966,United States of America,12378241.0,19799960.0,9404842.0
155,1966141N16117,JUDY,1966,Uzbekistan,328989.78125,8044493.5,5142396.0
156,1966171N09151,KIT,1966,Japan,2976574.25,0.0,0.0
157,1966241N17147,CORA,1966,China,118835304.0,37366120.0,18230012.0
158,1966241N17147,CORA,1966,North Korea,4110.00341796875,0.0,0.0
159,1966241N17147,CORA,1966,South Korea,31719736.0,2653200.0,886502.5
160,1966241N17147,CORA,1966,Taiwan,6941793.0,0.0,0.0
161,1966265N10325,INEZ,1966,Bahamas,64354.078125,846.5538940429688,21.631715774536133
162,1966265N10325,INEZ,1966,Cuba,7342578.5,3782021.0,2284187.0
163,1966265N10325,INEZ,1966,Dominican Rep.,6153449.0,77559.5625,15257.9365234375
164,1966265N10325,INEZ,1966,Haiti,8819159.0,4613211.5,1181885.125
165,1966265N10325,INEZ,1966,Mexico,11303567.0,1598157.25,529158.625
166,1966265N10325,INEZ,1966,Puerto Rico,1242110.5,0.0,0.0
167,1966265N10325,INEZ,1966,United States of America,4632674.5,131001.4453125,51.3851432800293
168,1966272N23138,NOT_NAMED,1966,Belgium,384673.625,3705816.5,1967780.75
169,1966272N23138,NOT_NAMED,1966,Canada,1209080.375,1330617.25,338725.90625
170,1966272N23138,NOT_NAMED,1966,China,1337474.5,460233.5625,209619.65625
171,1966272N23138,NOT_NAMED,1966,Czechia,5629695.0,2893664.25,1081310.75
172,1966272N23138,NOT_NAMED,1966,France,2009200.25,3201032.25,1588866.125
173,1966272N23138,NOT_NAMED,1966,Germany,8216560.5,6373947.5,2651339.25
174,1966272N23138,NOT_NAMED,1966,Japan,34857360.0,328687.03125,0.0
175,1966272N23138,NOT_NAMED,1966,Kazakhstan,1774343.625,1573922.125,920365.5625
176,1966272N23138,NOT_NAMED,1966,Luxembourg,416249.0,0.0,0.0
177,1966272N23138,NOT_NAMED,1966,Mongolia,288417.40625,88114.9296875,55632.7734375
178,1966272N23138,NOT_NAMED,1966,Poland,6923397.0,6035193.5,3146244.5
179,1966272N23138,NOT_NAMED,1966,Russia,1367387.0,2230162.0,841365.6875
180,1966272N23138,NOT_NAMED,1966,Slovakia,6740.14501953125,0.0,0.0
181,1966272N23138,NOT_NAMED,1966,Ukraine,7585287.0,6942329.5,4377256.5
182,1966272N23138,NOT_NAMED,1966,United Kingdom,209527.890625,2026144.5,900514.1875
183,1966317S08161,ANGELA,1967,Solomon Is.,292388.5,137619.171875,59971.5078125
184,1967181N09148,BILLIE,1967,Japan,103676584.0,36554436.0,16794100.0
185,1967186N15220,NOT_NAMED,1967,United States of America,10194.23828125,0.0,0.0
186,1967228N14132,KATE,1967,China,144525664.0,32672546.0,15860087.0
187,1967228N14132,KATE,1967,Philippines,5197478.0,1996170.125,1032427.625
188,1967242N18253,KATRINA,1967,Mexico,1992237.25,93947.7578125,28032.0546875
189,1967242N18253,KATRINA,1967,United States of America,5208172.5,432193.71875,70786.34375
190,1967249N14303,BEULAH,1967,Dominican Rep.,7200476.5,117946.4609375,14724.46875
191,1967249N14303,BEULAH,1967,Haiti,6086680.5,13182.904296875,0.0
192,1967249N14303,BEULAH,1967,Jamaica,74418.515625,0.0,0.0
193,1967249N14303,BEULAH,1967,Mexico,11701095.0,8026710.0,2652329.25
194,1967249N14303,BEULAH,1967,Puerto Rico,1080031.125,0.0,0.0
195,1967249N14303,BEULAH,1967,United States of America,2759333.5,1496139.5,585655.125
196,1967275N20267,FERN,1967,Mexico,2862160.25,1113085.875,353174.9375
197,1967303N07150,EMMA,1967,China,27619132.0,7535106.0,3703667.0
198,1967303N07150,EMMA,1967,Philippines,47216640.0,36410852.0,28093008.0
199,1967303N07150,EMMA,1967,Vietnam,636689.375,62829.6953125,0.0
200,1968009S13071,GEORGETTE,1968,Madagascar,3599920.75,1142765.75,569065.25
201,1968009S13071,GEORGETTE,1968,Mozambique,3301038.75,29066.0859375,0.0
202,1968227N14145,SHIRLEY,1968,China,135777120.0,74224584.0,46957688.0
203,1968227N14145,SHIRLEY,1968,Philippines,5164038.0,1883121.0,1035450.5625
204,1968314N08138,MAMIE,1968,Cambodia,7670255.0,530194.9375,0.0
205,1968314N08138,MAMIE,1968,Philippines,14581166.0,2079987.875,1014311.0625
206,1968314N08138,MAMIE,1968,Vietnam,40484792.0,27208498.0,18800594.0
207,1968320N07168,NINA,1968,Philippines,14762801.0,6714646.0,3335658.75
208,1968320N07168,NINA,1968,Vietnam,2636473.25,0.0,0.0
209,1968325N05168,ORA,1968,Philippines,34947552.0,6483296.0,2953835.75
210,1968345S09162,BECKY,1969,Solomon Is.,306522.03125,60847.8359375,19498.80859375
211,1968345S09162,BECKY,1969,Vanuatu,58323.8203125,0.0,0.0
212,1969027S08071,DANY,1969,Madagascar,7239783.0,1639022.875,782858.9375
213,1969241N12298,FRANCELIA,1969,Belize,211384.796875,38966.5546875,19604.109375
214,1969241N12298,FRANCELIA,1969,Guatemala,2907858.0,343336.6875,83700.2109375
215,1969241N12298,FRANCELIA,1969,Honduras,3510789.5,46225.0,0.0
216,1969241N12298,FRANCELIA,1969,Mexico,31677.236328125,0.0,0.0
217,1969241N12298,FRANCELIA,1969,Trinidad and Tobago,994372.6875,0.0,0.0
218,1969241N12298,FRANCELIA,1969,Venezuela,378341.90625,0.0,0.0
219,1969259N15165,ELSIE,1969,China,136816896.0,58315040.0,26764790.0
220,1969259N15165,ELSIE,1969,Japan,10845327.0,411052.9375,616.369384765625
221,1969259N15165,ELSIE,1969,Russia,317502.46875,28387.83984375,7848.8193359375
222,1969259N15165,ELSIE,1969,South Korea,2688.806640625,0.0,0.0
223,1969259N15165,ELSIE,1969,Taiwan,17497854.0,4951479.5,3648048.25
224,1969270N13139,FLOSSIE:GRACE,1969,Taiwan,3517301.0,0.0,0.0
225,1970040S22408,JANE,1970,Madagascar,4088760.0,1645844.375,976893.6875
226,1970245N19131,FRAN,1970,China,94420008.0,31556556.0,15514312.0
227,1970245N19131,FRAN,1970,Taiwan,15486500.0,9858645.0,7272436.0
228,1970250N15140,GEORGIA,1970,China,109210104.0,27254714.0,13511372.0
229,1970250N15140,GEORGIA,1970,Philippines,13092821.0,3169652.25,1272250.5
230,1970282N08147,JOAN,1970,China,33172532.0,16750444.0,10603633.0
231,1970282N08147,JOAN,1970,Philippines,44177472.0,33074438.0,17470212.0
232,1970286N06143,KATE,1970,Cambodia,306.64532470703125,0.0,0.0
233,1970286N06143,KATE,1970,Laos,2092385.5,612994.25,254985.609375
234,1970286N06143,KATE,1970,Philippines,22553468.0,8994803.0,4081106.5
235,1970286N06143,KATE,1970,Thailand,1808978.875,25836.75390625,0.0
236,1970286N06143,KATE,1970,Vietnam,5800622.5,2504983.0,1189399.125
237,1970318N13157,PATSY,1970,Laos,425810.46875,685.2039794921875,0.0
238,1970318N13157,PATSY,1970,Philippines,41400620.0,27055222.0,19052312.0
239,1970318N13157,PATSY,1970,Vietnam,5035032.5,1373174.625,477942.625
240,1971112N11132,WANDA,1971,China,27534246.0,7521378.0,2720708.5
241,1971112N11132,WANDA,1971,Laos,563.8661499023438,0.0,0.0
242,1971112N11132,WANDA,1971,Philippines,14421887.0,6601220.0,4389054.5
243,1971112N11132,WANDA,1971,Vietnam,7915588.5,2211854.75,701247.6875
244,1971141N07156,DINAH,1971,China,31780024.0,10824016.0,4479678.5
245,1971141N07156,DINAH,1971,Philippines,39594444.0,9378618.0,4173788.0
246,1971141N07156,DINAH,1971,Vietnam,495295.84375,47446.79296875,0.0
247,1971218N08161,ROSE,1971,China,94279976.0,55356828.0,25682602.0
248,1971218N08161,ROSE,1971,Philippines,7738033.5,2661017.0,1261680.125
249,1971274N06134,ELAINE,1971,China,2717781.25,498980.03125,0.0
250,1971274N06134,ELAINE,1971,Laos,898536.1875,118991.5,42891.90234375
251,1971274N06134,ELAINE,1971,Philippines,23733224.0,3746251.5,2020821.625
252,1971274N06134,ELAINE,1971,Thailand,601297.125,0.0,0.0
253,1971274N06134,ELAINE,1971,Vietnam,5288093.0,1523164.125,693363.25
254,1972004N10142,KIT,1972,Philippines,22292644.0,7751457.5,3707665.0
255,1972039S13068,EUGENIE,1972,Madagascar,9696097.0,5379293.5,4142959.5
256,1972039S13068,EUGENIE,1972,Mozambique,865461.875,0.0,0.0
257,1972174N11137,ORA,1972,China,120987552.0,41893068.0,21639868.0
258,1972174N11137,ORA,1972,Philippines,47985888.0,36608820.0,28407624.0
259,1972293S08182,BEBE,1973,Angola,11215691.0,0.0,0.0
260,1972293S08182,BEBE,1973,Australia,401104.6875,54126.75,33632.078125
261,1972293S08182,BEBE,1973,Bolivia,1546127.0,354786.59375,209559.875
262,1972293S08182,BEBE,1973,Botswana,626854.625,172917.515625,114819.2421875
263,1972293S08182,BEBE,1973,Brazil,44839608.0,12415463.0,9220188.0
264,1972293S08182,BEBE,1973,Chile,356024.34375,156495.953125,131146.3125
265,1972293S08182,BEBE,1973,Dem. Rep. Congo,9470141.0,0.0,0.0
266,1972293S08182,BEBE,1973,Fiji,673761.1875,554475.4375,397218.0625
267,1972293S08182,BEBE,1973,Indonesia,75524880.0,0.0,0.0
268,1972293S08182,BEBE,1973,Madagascar,9045156.0,2289054.75,1628888.75
269,1972293S08182,BEBE,1973,Malawi,691814.25,0.0,0.0
270,1972293S08182,BEBE,1973,Mozambique,3181273.5,820269.9375,488451.5
271,1972293S08182,BEBE,1973,Namibia,253601.953125,98497.015625,45462.32421875
272,1972293S08182,BEBE,1973,New Caledonia,49386.41015625,9888.6875,2054.7666015625
273,1972293S08182,BEBE,1973,Papua New Guinea,1183798.5,0.0,0.0
274,1972293S08182,BEBE,1973,Paraguay,35447.34375,9940.228515625,5849.9482421875
275,1972293S08182,BEBE,1973,Peru,4842032.0,0.0,0.0
276,1972293S08182,BEBE,1973,Solomon Is.,307633.96875,0.0,0.0
277,1972293S08182,BEBE,1973,Tanzania,8252408.0,0.0,0.0
278,1972293S08182,BEBE,1973,Timor-Leste,1121230.125,0.0,0.0
279,1972293S08182,BEBE,1973,Zambia,1924825.625,0.0,0.0
280,1972293S08182,BEBE,1973,Zimbabwe,5788774.0,2751444.0,2233978.0
281,1972335N06142,THERESE,1972,Cambodia,2873021.5,379510.8125,92185.03125
282,1972335N06142,THERESE,1972,Laos,1210177.125,394903.25,180715.0
283,1972335N06142,THERESE,1972,Philippines,22935298.0,6263333.5,2474669.25
284,1972335N06142,THERESE,1972,Thailand,11380020.0,4116630.5,2050678.875
285,1972335N06142,THERESE,1972,Vietnam,6564780.0,2573826.5,1258555.75
286,1973092S13168,JULIETTE,1973,Angola,46182.21875,286225.9375,181945.421875
287,1973092S13168,JULIETTE,1973,Australia,704.2142333984375,170809.234375,69561.765625
288,1973092S13168,JULIETTE,1973,Bolivia,36070.71484375,1130000.0,2102363.0
289,1973092S13168,JULIETTE,1973,Botswana,0.0,2246.657470703125,0.0
290,1973092S13168,JULIETTE,1973,Brazil,201189.6875,1121999.875,969500.9375
291,1973092S13168,JULIETTE,1973,Chile,0.0,243.6904296875,18.41834831237793
292,1973092S13168,JULIETTE,1973,Fiji,724726.625,19425.263671875,8676.486328125
293,1973092S13168,JULIETTE,1973,Madagascar,116140.359375,711785.125,804928.625
294,1973092S13168,JULIETTE,1973,Malawi,308350.15625,0.0,0.0
295,1973092S13168,JULIETTE,1973,Mozambique,357297.6875,1108681.25,1245842.25
296,1973092S13168,JULIETTE,1973,Namibia,0.0,160235.71875,406012.34375
297,1973092S13168,JULIETTE,1973,Peru,7146.880859375,149542.640625,72343.1015625
298,1973092S13168,JULIETTE,1973,Vanuatu,1579.412109375,0.0,0.0
299,1973092S13168,JULIETTE,1973,Zambia,87894.1640625,409911.9375,306779.28125
300,1973092S13168,JULIETTE,1973,Zimbabwe,41036.96875,1611095.5,1243729.5
301,1973193N13111,DOT,1973,China,129684984.0,49709876.0,17820482.0
302,1973193N13111,DOT,1973,North Korea,16986020.0,10898807.0,7041852.5
303,1973193N13111,DOT,1973,South Korea,27818482.0,65654.359375,0.0
304,1973193N13111,DOT,1973,Taiwan,6779.75439453125,0.0,0.0
305,1973284N12144,RUTH,1973,China,19353302.0,5451294.5,2948607.0
306,1973284N12144,RUTH,1973,Philippines,37071544.0,6629633.0,4109150.0
307,1973284N12144,RUTH,1973,Vietnam,11809443.0,1576638.75,712318.0
308,1973320N05142,VERA,1973,Philippines,13008630.0,3904794.0,1859566.75
309,1974156N06144,DINAH,1974,China,10076637.0,5118658.0,3314693.75
310,1974156N06144,DINAH,1974,Laos,952108.5,244165.921875,150076.625
311,1974156N06144,DINAH,1974,Philippines,30371414.0,5180779.5,2036913.625
312,1974156N06144,DINAH,1974,Vietnam,30731002.0,9134853.0,4210616.0
313,1974197N11147,IVY,1974,China,60189024.0,21218058.0,11796130.0
314,1974197N11147,IVY,1974,Philippines,32467226.0,6189996.5,2705961.5
315,1974225N11317,ALMA,1974,Trinidad and Tobago,1286384.75,1109609.5,522117.8125
316,1974225N11317,ALMA,1974,Venezuela,18726232.0,13991331.0,10410518.0
317,1974241N17304,CARMEN,1974,Belize,174738.859375,29085.1796875,5563.21875
318,1974241N17304,CARMEN,1974,Dominican Rep.,412667.4375,0.0,0.0
319,1974241N17304,CARMEN,1974,Guatemala,16659.1953125,0.0,0.0
320,1974241N17304,CARMEN,1974,Haiti,1155788.625,0.0,0.0
321,1974241N17304,CARMEN,1974,Jamaica,2753687.5,0.0,0.0
322,1974241N17304,CARMEN,1974,Mexico,2538321.75,623345.75,512983.75
323,1974241N17304,CARMEN,1974,Puerto Rico,1370092.375,0.0,0.0
324,1974241N17304,CARMEN,1974,United States of America,8208165.5,1216771.625,618811.1875
325,1974280N11143,BESS,1974,China,9072200.0,3432010.5,1590680.5
326,1974280N11143,BESS,1974,Laos,398430.625,8466.822265625,0.0
327,1974280N11143,BESS,1974,Philippines,5280342.0,2003509.0,1020904.6875
328,1974280N11143,BESS,1974,Vietnam,9524009.0,2918318.5,1379900.625
329,1974286N11138,CARMEN,1974,China,21689988.0,1515091.375,147489.015625
330,1974286N11138,CARMEN,1974,Philippines,12983146.0,3018974.0,1588205.25
331,1974296N14148,ELAINE,1974,China,6036157.5,122245.8125,0.0
332,1974296N14148,ELAINE,1974,Philippines,6683678.5,2403834.5,1280027.0
333,1974306N07142,GLORIA,1974,China,14450625.0,0.0,0.0
334,1974306N07142,GLORIA,1974,Philippines,4672932.0,1676560.25,826230.0625
335,1974324N08146,IRMA,1974,China,97276488.0,40207668.0,20758286.0
336,1974324N08146,IRMA,1974,Philippines,38867780.0,8181284.0,3683792.0
337,1975019N09140,LOLA,1975,Philippines,16590811.0,8456160.0,5930061.5
338,1975024S19178,VAL,1975,Angola,3699174.25,1971201.0,161383.734375
339,1975024S19178,VAL,1975,Argentina,6229885.5,5438420.0,588762.6875
340,1975024S19178,VAL,1975,Australia,2855075.75,2346668.5,619587.875
341,1975024S19178,VAL,1975,Bolivia,1634083.0,436027.28125,248130.515625
342,1975024S19178,VAL,1975,Botswana,170834.65625,66642.953125,86629.0625
343,1975024S19178,VAL,1975,Brazil,15465480.0,6519272.0,7943398.0
344,1975024S19178,VAL,1975,Chile,906367.0,6657599.0,81569.359375
345,1975024S19178,VAL,1975,Fiji,672977.3125,346429.03125,12780.95703125
346,1975024S19178,VAL,1975,Madagascar,3971505.0,1977182.75,1550612.875
347,1975024S19178,VAL,1975,Malawi,11963848.0,2851796.75,144542.09375
348,1975024S19178,VAL,1975,Mozambique,11643430.0,5833495.0,854662.1875
